"Group1","Group2","wasserstein","perm_p","effect_size","ks_stat","ks_adj_p","ComparisonType","Dimension","Dataset"
"SRA716608","SRA550660",4725386010838524,0.54821356447571,2.49642930431662,0.221848749616356,0.873015873015873,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA628554",13294902435906806,1.29242982390206,2.61409258852592,0,0.101102011930037,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA645804",18871369990966.4,0.00305075150461883,0.193816282642167,0.221848749616356,0.498081463990555,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA667709",206961630813999,0.2518119729938,1.53145077013292,0.0969100130080564,0.913588575926238,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA703206",3159968643025905,0.148741651280925,2.47250125388794,0,0.563492063492063,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA713577",471675952443444,0.507239610973163,1.71652682178374,0,0.677506775067751,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA716608",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA728025",2388389382592434,0.129596094720973,2.96903496199347,0.176091259055681,0.733343090030988,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA742961",54906958226401.3,0.0227337875727074,0.68834763937613,0.2498774732166,0.250260360554478,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA760933",1263525254273164,0.484126156288321,3.21367758935258,0,0.369549150036955,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA784242",1496154120578167,0.438898616350944,2.21837109108349,0.221848749616356,0.719079578139981,"sra_comparison","euler","SCT_Whole"
"SRA716608","SRA826293",521920404817580,0.110138278741812,1.71106164157158,0.204119982655925,0.322693179836037,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA628554",15683291818499238,1.79588001734408,3.04966447061168,0,0.038602586373287,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA645804",2378194536146476,0.332547047110046,2.97842542950947,0.341458652719589,0.876313795632267,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA667709",2490101401184324,0.193141970481183,3.23306661301827,0.410174465089049,0.987212787212787,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA703206",5548358025618339,0.3585258894959,3.64064104148725,0.352182518111362,0.953464206476255,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA713577",2860065335035878,0.291579099865287,3.43336570730937,0.0511525224473813,0.806451612903226,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA728025",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA742961",2347016684720784,0.619788758288394,2.88469603903398,0.218843239476631,0.88760704364958,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA760933",1263466021826803,0.048176964684088,2.0818973852359,0,0.66815144766147,"sra_comparison","euler","SCT_Whole"
"SRA728025","SRA826293",2910309787410014,0.370590400897281,3.43499234899016,0.289130772364273,0.688763291503017,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA550660",4301119453749432,0.357535479757879,2.29525200692662,0.301029995663981,0.767522372460644,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA621638",339481538128383,0.0273344077338891,1.10714868485516,0.1249387366083,0.950441276306857,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA628554",12870635878817712,1.16749108729376,2.55932917181692,0,0.170940170940171,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA645804",434461403535051,0.154901959985743,1.51746857218027,0.154901959985743,0.544668097859587,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA667709",403880917310635,0.226945306635737,1.65328963967151,0.0791812460476248,0.118455342335939,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA703206",2735702085936812,0,2.31090099963419,0.1249387366083,0.321027287319422,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA713577",267513059834493,0.0990869322623309,1.22872583148884,0,1,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA716608",424266557089093,0.25649023527157,1.45788976506262,0.0969100130080564,0.256016385048643,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA728025",2812655939681527,0.188424994129407,3.17413544788599,0.176091259055681,0.244011307841095,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA740174",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA742961",465639254960743,0.235823867609669,1.63114598806068,0.204119982655925,0.464672218451129,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA749327",1577461904442482,1.50863830616573,3.73386921496714,0,0.0407000407000407,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA760933",1687791811362257,0.401209493236885,3.67700383005819,0,0.453514739229025,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA779509",1520891207089342,0.158015195409886,2.04451953880527,0.221848749616356,0.204992059458527,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA784242",1071887563489074,0.126098402135539,1.78029749132472,0.301029995663981,1,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA826293",258697376702677,0.0624821079826534,1.15273796073524,0.301029995663981,0.56512259155431,"sra_comparison","euler","SCT_Whole"
"SRA740174","SRA850958",96281365368520976,0,2.63778757656241,0.0791812460476248,0.0719320961012804,"sra_comparison","euler","SCT_Whole"
"SRA742961","SRA742961",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA742961","SRA760933",1222152556401514,0.369572124974976,3.19756414712452,0,0.426257459505541,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA550660",5878581358191913,0.739928612014925,3.09139304417857,0.0969100130080564,0.302023557837511,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA628554",14448097783260194,1.21467016498923,2.80832652887476,0,0.141242937853107,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA645804",1143000500907431,0.673664139071249,3.38253987288652,0.221848749616356,0.4248863170025,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA667709",1254907365945279,1.02227639471115,3.48353529024772,0.0791812460476248,0.0960061443932412,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA703206",4313163990379294,0.208309350979882,3.09301221447573,0.301029995663981,1,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA713577",1624871299796833,0.373659632624958,3.68246944449082,0,0.440528634361233,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA716608",1153195347353389,1.46852108295774,3.39266165981096,0,0.0307616586686354,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA728025",1237262086517311,0.0145735259169983,1.76198252981476,0.109144469425068,0.266710034151895,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA742961",1111822649481739,0.798602875679548,3.28296052103518,0.2498774732166,0.37373636494779,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA749327",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA760933",266304815147747,0,0.94090368062539,0,0.961538461538462,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA784242",2649349467931556,1.03151705144606,3.48815692308738,0.1249387366083,0.258564964447317,"sra_comparison","euler","SCT_Whole"
"SRA749327","SRA826293",1675115752170969,0.299296282854981,3.70254933657185,0.204119982655925,0.520417153277194,"sra_comparison","euler","SCT_Whole"
"SRA760933","SRA760933",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA550660",2780228246660090,0.161780778092374,1.13951959881541,0.221848749616356,0.156529596544965,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA628554",11349744671728370,1.14266750356873,2.17893984125003,0.0362121726544447,0.0607463294030458,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA645804",1955352610624393,0.168770306132937,2.33614101753132,0.468521082957745,0.888185818133469,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA667709",1843445745586545,0.176525770829699,2.01585393346836,0.167491087293764,0.141679751918754,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA703206",1214858743102656,0.0644927341752872,0.880900719277673,0.167491087293764,0.983158603848259,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA713577",1473481811734991,0.0639892042847904,1.64125566901487,0.119186407719209,0.770772313858486,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA716608",1945157764178435,0.186419011431808,2.34446201415724,0.193820026016113,0.115151895818939,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA728025",4333547146770869,0.460923901207223,3.76465011612873,0.33934529340619,0.411108460992143,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA742961",1986530462050085,0.175874166083451,2.43635540473786,0.428873722915688,0.261938871633418,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA749327",3098353111531824,0.438898616350944,3.31991178096255,0.221848749616356,0.445905770898142,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA760933",3208683018451600,0.296708621881339,3.1639483275569,0,0.942684766214178,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA779509",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA784242",449003643600268,0.0347982989740879,0.591808354646563,0.221848749616356,0.184202770409667,"sra_comparison","euler","SCT_Whole"
"SRA779509","SRA826293",1423237359360856,0.112945621949043,1.63196545696267,0.356547323513813,0.979085801110273,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA628554",11798748315328638,0.896196279044043,2.31313384886092,0,0.423728813559322,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA645804",1506348967024125,0.698970004336019,2.21008820205648,0.187086643357144,0.639985014985015,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA667709",1394442101986277,0.350665141287858,1.80809762484722,0.0791812460476249,0.620248099239696,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA703206",1663814522447738,0.0118871597316481,1.35658443571293,0.1249387366083,0.771428571428571,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA713577",1024478168134723,0.101823516502323,1.28010121978768,0,1,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA728025",3884543503170601,0.360513510731414,3.73337640873719,0.109144469425068,0.977622377622378,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA742961",1537526818449817,0.856985199745905,2.34124089689765,0.2498774732166,0.541956579108282,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA760933",2759679374851332,0.379863945026242,3.31719790631831,0,0.48661800486618,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA784242",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA784242","SRA826293",974233715760588,0.13608262304214,1.2588280082457,0.204119982655925,0.529001353743622,"sra_comparison","euler","SCT_Whole"
"SRA826293","SRA703206",2638048238208325,0.301029995663981,2.03866621962629,0.204119982655925,0.997979797979798,"sra_comparison","euler","SCT_Whole"
"SRA826293","SRA713577",50416824678256.6,0,0.102617167191165,0.204119982655925,1,"sra_comparison","euler","SCT_Whole"
"SRA826293","SRA742961",563293102689230,0.258060922270801,1.99661190854766,0.359021942641668,0.883534518930735,"sra_comparison","euler","SCT_Whole"
"SRA826293","SRA760933",1785445659090744,0.0447934624580583,3.42067536829088,0,1,"sra_comparison","euler","SCT_Whole"
"SRA826293","SRA826293",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA550660",91980245914771552,0.0114410431213845,2.42969897739083,0.198367653766833,0.609184629803186,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA628554",83410729489703264,0,1.84147674619438,0,0.225090036014406,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA645804",96715826772056032,0.557520230935551,2.64824700790097,0.330993219041424,0.724123437538072,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA667709",96603919907018192,0.0282604091122217,2.63048780906866,0.0791812460476249,0.452079566003617,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA703206",93545663282584176,0.118615343229427,2.43380796448279,0.176091259055681,0.70084485407066,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA713577",96233955973166624,0,2.615777531339,0,0.579542161692263,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA716608",96705631925610080,0.0127807700919951,2.64896408661177,0.0791812460476248,0.121373953149654,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA728025",99094021308202512,0.642065152999546,2.78881444137958,0.213879819945081,0.404723481646559,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA742961",96747004623481728,0.718966632752272,2.65383986858634,0.402487636422758,0.653712137681283,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA749327",97858827272963472,0.276544327964814,2.70209647961555,0.176091259055681,0.421768707482993,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA760933",97969157179883232,0.379863945026242,2.68823919983432,0,0.577200577200577,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA779509",94760474161431648,0.860120913598763,2.5255182240968,0.330993219041424,0.36668771956042,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA784242",95209477805031904,0.0136762229492347,2.5651046650037,0.176091259055681,0.304998032270759,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA826293",96183711520792496,0.531652669587843,2.61593825337698,0.204119982655925,0.785453691265314,"sra_comparison","euler","SCT_Whole"
"SRA850958","SRA850958",0,0,0,16,1,"sra_comparison","euler","SCT_Whole"
"SRA550660","SRA550660",0,0,0,16,1,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA628554",0.0010147171235412,1.42021640338319,3.77590288460344,0,0.0952380952380952,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA645804",0.00243904018281931,16,3.77582700198898,0,0.000666000666000666,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA667709",0.00286210482682978,1.55284196865778,3.77514327223128,0,0.00432900432900433,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA703206",0.00156729016414578,1.95860731484178,3.77635402938402,0,0.0158730158730159,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA713577",0.000294122050123038,0.777283528852417,3.77641755090706,0,0.333333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA728025",0.00155526488761987,1.69897000433602,3.77612946495216,0.0511525224473813,0.00599400599400599,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA742961",0.000181344968352118,1.25963731050576,3.77583039983036,0.090176630349088,0.00550395596835225,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA760933",0.00044516901011072,0.767003889607846,3.77617691733953,0,0.333333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA784242",9.23565394725975e-05,2.04575749056068,3.7761922089172,0,0.0158730158730159,"sra_comparison","landscape","SCT_Whole"
"SRA550660","SRA826293",0.000532597427440644,16,3.77637505331205,0,0.00155400155400155,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA550660",0.000161212575717355,0.349692476868063,3.75715643024648,0.301029995663981,0.80952380952381,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA621638",0,0,0,16,1,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA628554",0.000971883054573015,0.489454989793388,3.77540681494041,0,0.333333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA645804",0.00239620611385112,1.79588001734408,3.77566528900819,0,0.0303030303030303,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA667709",0.00281927075786159,0.732828271596986,3.77499217256858,0.176091259055681,0.428571428571429,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA703206",0.0015244560951776,0.872895201635192,3.77625325236157,0,0.133333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA713577",0.000336956119091223,0.46344155742847,3.77634911340518,0,0.666666666666667,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA716608",0.000343996074319336,0.688246138944246,3.7763441663683,0.0969100130080564,0.285714285714286,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA728025",0.00151243081865169,0.764471553092451,3.77596882267325,0.109144469425068,0.218181818181818,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA742961",0.000172289594745001,0.59176003468815,3.77499832832513,0.090176630349088,0.130718954248366,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA749327",0.00123822201647825,0.220403508742175,3.77113714181169,0.301029995663981,0.933333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA760933",0.000408974501102866,0.486782399932061,3.77620852521272,0,0.666666666666667,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA779509",0.0012159866296285,1.65757731917779,3.77596425166205,0.0555173278498314,0.056980056980057,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA784242",0.000142773491058463,1.07572071393812,3.77562875947822,0,0.133333333333333,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA826293",0.000501401575052007,1.74472749489669,3.77631429022806,0,0.0444444444444444,"sra_comparison","landscape","SCT_Whole"
"SRA621638","SRA850958",0.000106482584683767,0.586700235918748,3.77513021444058,0,0.0714285714285714,"sra_comparison","landscape","SCT_Whole"
"SRA628554","SRA628554",0,0,0,16,1,"sra_comparison","landscape","SCT_Whole"
"SRA628554","SRA703206",0.00055257304060458,0.341988603342888,3.77464113799626,0.1249387366083,0.775193798449612,"sra_comparison","landscape","SCT_Whole"
